# Auto generated file Fri Mar 21 12:39:20 2014 
# 
# Number of fleets (res+con+sur)
 2 
# Fleet types (res=0, con=1, sur=2)
 0 2 
# Sample times (only relevent for sur)
 0 0.125 
# Number of years
 50 
# Years
 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 
# Number of observations 
 493 
# Index1 (index of first obs in each year) 
 1 8 15 22 29 36 43 50 57 64 71 78 85 92 99 106 113 120 127 134 141 153 165 177 189 201 213 225 237 249 261 273 285 297 309 321 333 345 357 369 381 393 405 417 429 441 453 465 477 489 
# Index2 (index of last obs in each year) 
 7 14 21 28 35 42 49 56 63 70 77 84 91 98 105 112 119 126 133 140 152 164 176 188 200 212 224 236 248 260 272 284 296 308 320 332 344 356 368 380 392 404 416 428 440 452 464 476 488 493 
# The observation matrix 
0.114469240401302 0.84541896340707 0.997711294522854 1 1 1 1
0.266838063244564 0.885449101503286 0.99836852309909 1 1 1 1
0.316866033309542 0.920232543547379 0.998848489948553 1 1 1 1
0.10692918085824 0.840626737452928 0.999843836213759 1 1 1 1
0.121989942703419 0.762443326790884 0.993960407997016 1 1 1 1
0.150510355194986 0.848669717968111 0.991149680013548 1 1 1 1
0.501839578891327 0.673478799293755 1 1 1 1 1
0.581462400084718 0.763083039148375 0.99507213027926 1 1 1 1
0.110917715538817 0.806011027449178 0.973645724229616 1 1 1 1
0.255551619571031 0.527143330955264 0.993430143574964 1 1 1 1
0.218691163050993 0.734121584031797 0.973646938187317 1 1 1 1
0.209625555070785 0.761067417434762 0.99977452314178 1 1 1 1
0.122980731316259 0.654954822889657 0.998972084925536 1 1 1 1
0.0457202891802297 0.597732388427788 0.992417328633993 1 1 1 1
0.257057255392181 0.59056919769474 0.997663423897175 1 1 1 1
0.254680497412112 0.611567128676558 0.967919837188709 1 1 1 1
0.213985401810239 0.67757546248912 0.997814502414001 1 1 1 1
0.0744406783842078 0.472806428995095 0.918016219427518 1 1 1 1
0.158469802371851 0.629095453648286 0.792502479176894 1 1 1 1
0.17923861452633 0.803011564085338 1 1 1 1 1
0.283856594336725 0.380292399673191 0.889179532023756 1 1 1 1
0.349716217607331 0.750066453082789 0.870494501444942 1 1 1 1
0.0448863830192169 0.490793582509491 0.758446228412097 0.974861326239414 0.975026606720097 0.972525299863798 0.987248458567654
0.118101486103913 0.466934990007919 0.810376047555902 1 1 1 1
0.117399685899155 0.591352060851263 0.963706648392997 0.988667834204735 0.990910040966474 0.992877373680514 1
0.0666571316469171 0.469882522437366 0.846862502811139 0.950347156854205 0.975040252643619 0.985023146638847 0.993711911357341
0.0782223780072455 0.253463291803349 0.618670413331618 0.805061828777884 0.863419456857254 0.823465503967997 0.970195682541173
0.0622004886365492 0.270592654639944 0.36481540118542 0.877242007294514 0.970953593484105 0.928576105460736 0.971845656719255
0.0672455512833626 0.385411673990936 0.658243140255705 0.821180579376862 0.942261808441413 0.937079830324191 0.916207824466984
0.0873587583793995 0.431101821057167 0.788689071031278 0.968076198386229 0.98334442630162 0.999089955965611 0.999787037112879
0.184658515347743 0.339187440731737 0.812746887959761 0.938219099173429 0.981324807158335 0.988133363589986 0.975406527764075
# Discard mean weights
0.27 0.393 0.505 0 0 0 0
0.27 0.393 0.508 0 0 0 0
0.269 0.392 0.506 0 0 0 0
0.269 0.392 0.509 0 0 0 0
0.269 0.392 0.506 0 0 0 0
0.269 0.392 0.505 0 0 0 0
0.268 0.392 0.504 0 0 0 0
0.268 0.392 0.505 0 0 0 0
0.268 0.392 0.508 0 0 0 0
0.268 0.392 0.507 0 0 0 0
0.268 0.392 0.507 0 0 0 0
0.268 0.392 0.508 0 0 0 0
0.227 0.359 0 0 0 0 0
0.189 0.354 0.412 0 0 0 0
0.255 0.382 0.376 0 0 0 0
0.287 0.309 0 0 0 0 0
0.276 0.361 0 0 0 0 0
0.242 0.411 0 0 0 0 0
0.279 0.396 0.517 0 0 0 0
0.274 0.489 0.593 0 0 0 0
0.297 0.458 0.534 0 0 0 0
0.27 0.469 0.509 0 0 0 0
0.276 0.376 0.652 0 0 0 0
0.242 0.365 0.437 0 0 0 0
0.237 0.353 0 0 0 0 0
0.3 0.339 0.463 0 0 0 0
0.326 0.431 0.484 0 0 0 0
0.26 0.371 0.526 0 0 0 0
0.315 0.366 0.395 0 0 0 0
0.314 0.408 2.309 0 0 0 0
0.274 0.429 0.705 0 0 0 0
0.287 0.362 0.483 0 0 0 0
0.316 0.404 0.553 0 0 0 0
0.342 0.38 0.515 0 0 0 0
0.313 0.453 0.616 0 0 0 0
0.358 0.375 0.481 0 0 0 0
0.257 0.389 0.422 0 0 0 0
0.298 0.422 0 0 0 0 0
0.232 0.361 0.406 0 0 0 0
0.294 0.42 0.34 0 0 0 0
0.259 0.344 0.54 0.675 2.272 2.849 3.39131433023918
0.293 0.384 0.427 0 0 0 0
0.284 0.468 1.084 4.099 4.501 8.197 0
0.179 0.426 0.751 1.3 2.862 4.663 8.82140384349031
0.231 0.762 1.881 4.136 6.141 9.724 6.2211650917372
0.299 0.683 1.66 2.459 2.848 8.051 0.820518532598365
0.366 0.84 1.689 3.339 6.769 7.951 7.90527279652246
0.244 0.831 1.484 3.169 5.414 5.291 5.0165973936619
0.248 0.595 2.005 4.119 5.709 6.781 8.69478728709426
# Landing mean weights
0.538 1.004 2.657 4.491 6.794 9.409 11.9405996601363
0.496 0.863 2.377 4.528 6.447 8.52 10.8862810407266
0.581 0.965 2.304 4.512 7.274 9.498 12.1943645473507
0.579 0.994 2.442 4.169 7.027 9.599 12.5355232214736
0.59 1.035 2.404 3.153 6.803 9.61 12.4383192278566
0.64 0.973 2.223 4.094 5.341 8.02 9.48139084111269
0.544 0.921 2.133 3.852 5.715 6.722 9.79355178235519
0.626 0.961 2.041 4.001 6.131 7.945 10.5119765351441
0.579 0.941 2.193 4.258 6.528 8.646 11.3120713710436
0.616 0.836 2.086 3.968 6.011 8.246 10.2984139683637
0.559 0.869 1.919 3.776 5.488 7.453 9.76008056059651
0.594 1.039 2.217 4.156 6.174 8.333 11.3140859298567
0.619 0.899 2.348 4.226 6.404 8.691 11.2838271911699
0.568 1.029 2.47 4.577 6.494 8.62 10.7772439403379
0.541 0.948 2.16 4.606 6.714 8.828 10.7641927012345
0.573 0.937 2.001 4.146 6.53 8.667 10.917441823326
0.55 0.936 2.411 4.423 6.579 8.474 11.6163171591063
0.55 1.003 1.948 4.401 6.109 9.12 10.842850133828
0.723 0.837 2.19 4.615 7.045 8.884 10.8631778907346
0.589 0.962 1.858 4.13 6.785 8.903 11.505754886563
0.632 0.919 1.835 3.88 6.491 8.423 10.7278341539429
0.594 1.007 2.156 3.972 6.19 8.362 11.1156226977507
0.59 0.932 2.141 4.164 6.324 8.43 11.5020986722472
0.583 0.856 1.834 3.504 6.23 8.14 10.8777735068829
0.635 0.976 1.955 3.65 6.052 8.307 11.7773112399631
0.585 0.881 1.982 3.187 5.992 7.914 11.3685665807459
0.673 1.052 1.846 3.585 5.273 7.921 10.85178020812
0.737 0.976 2.176 3.791 5.931 7.89 11.0778835383296
0.67 1.078 2.038 3.971 6.082 8.033 10.4625536739451
0.699 1.146 2.546 4.223 6.247 8.483 10.5642210467507
0.699 1.065 2.479 4.551 6.54 8.094 10.3802053030604
0.677 1.075 2.201 4.471 7.167 8.436 10.3629062627868
0.721 1.021 2.21 4.293 7.22 8.98 10.9229418097707
0.699 1.117 2.147 4.034 6.637 8.494 10.5575595501554
0.656 0.96 2.12 3.821 6.228 8.394 10.7199207583982
0.542 0.922 1.724 3.495 5.387 7.563 10.1181308360127
0.64 0.935 1.663 3.305 5.726 7.403 9.31419209877852
0.611 1.021 1.747 3.216 4.903 7.488 10.0184222491276
0.725 1.004 2.303 3.663 5.871 7.333 9.84925468857309
0.758 1.082 1.916 3.857 5.372 7.991 10.2047126579779
0.608 1.174 1.849 3.256 5.186 7.395 9.90176707093976
0.7 0.997 2.014 3.096 5.172 7.426 9.50912128232829
0.828 1.19 1.978 3.69 5.06 7.551 10.2324164277873
0.75 1.161 2.192 3.731 5.66 6.882 9.25773626038781
0.805 1.161 2.376 4.046 5.523 8.197 9.65900228902793
0.801 1.503 2.511 4.026 5.777 7.164 10.3825467933853
0.717 1.33 2.671 4.109 5.996 7.511 9.3699895590975
0.803 1.287 2.712 4.233 6.06 7.694 9.63185365354215
0.722 1.301 2.52 4.365 6.256 7.721 10.0531801368696
# Proportion of F before spawning 
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
# Proportion of M before spawning 
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0

